Training for 150000 steps ...
     79/150000: episode: 1, duration: 0.145s, episode steps:  79, steps per second: 544, episode reward: -69.568, mean reward: -0.881 [-100.000, 44.501], mean action: 1.215 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  34124/150000: episode: 355, duration: 0.796s, episode steps: 109, steps per second: 137, episode reward: -79.208, mean reward: -0.727 [-100.000,  8.878], mean action: 1.752 [0.000, 3.000],  loss: 15.746463, mse: 1212.713602, mean_q: 22.016192, mean_eps: 0.795586
  34197/150000: episode: 356, duration: 0.517s, episode steps:  73, steps per second: 141, episode reward: -67.100, mean reward: -0.919 [-100.000, 10.952], mean action: 1.726 [0.000, 3.000],  loss: 22.749585, mse: 1264.701097, mean_q: 21.626814, mean_eps: 0.795040
  34296/150000: episode: 357, duration: 0.750s, episode steps:  99, steps per second: 132, episode reward: -148.475, mean reward: -1.500 [-100.000, 12.126], mean action: 1.485 [0.000, 3.000],  loss: 10.150674, mse: 1256.712502, mean_q: 21.782199, mean_eps: 0.794524
  34373/150000: episode: 358, duration: 0.562s, episode steps:  77, steps per second: 137, episode reward: -17.121, mean reward: -0.222 [-100.000, 93.401], mean action: 1.623 [0.000, 3.000],  loss: 15.283553, mse: 1241.974976, mean_q: 21.708283, mean_eps: 0.793996
  34484/150000: episode: 359, duration: 0.798s, episode steps: 111, steps per second: 139, episode reward: -93.257, mean reward: -0.840 [-100.000,  9.816], mean action: 1.405 [0.000, 3.000],  loss: 14.971693, mse: 1257.128248, mean_q: 21.605409, mean_eps: 0.793432
  34580/150000: episode: 360, duration: 0.855s, episode steps:  96, steps per second: 112, episode reward: -75.210, mean reward: -0.783 [-100.000,  6.876], mean action: 1.479 [0.000, 3.000],  loss: 11.147077, mse: 1266.415759, mean_q: 22.377053, mean_eps: 0.792811
  34709/150000: episode: 361, duration: 1.070s, episode steps: 129, steps per second: 121, episode reward: -114.038, mean reward: -0.884 [-100.000,  7.981], mean action: 1.659 [0.000, 3.000],  loss: 15.718241, mse: 1280.772836, mean_q: 21.750827, mean_eps: 0.792136
  34829/150000: episode: 362, duration: 1.226s, episode steps: 120, steps per second:  98, episode reward: -83.005, mean reward: -0.692 [-100.000, 11.667], mean action: 1.650 [0.000, 3.000],  loss: 19.222130, mse: 1287.786666, mean_q: 22.449206, mean_eps: 0.791389
  34915/150000: episode: 363, duration: 0.783s, episode steps:  86, steps per second: 110, episode reward: -122.777, mean reward: -1.428 [-100.000,  6.553], mean action: 1.605 [0.000, 3.000],  loss: 11.897646, mse: 1231.625319, mean_q: 22.263292, mean_eps: 0.790771
  35022/150000: episode: 364, duration: 1.283s, episode steps: 107, steps per second:  83, episode reward: -74.233, mean reward: -0.694 [-100.000, 18.259], mean action: 1.598 [0.000, 3.000],  loss: 12.431299, mse: 1270.821481, mean_q: 21.799069, mean_eps: 0.790192
  35107/150000: episode: 365, duration: 0.852s, episode steps:  85, steps per second: 100, episode reward: -92.468, mean reward: -1.088 [-100.000, 11.901], mean action: 1.612 [0.000, 3.000],  loss: 13.256923, mse: 1284.795675, mean_q: 22.104522, mean_eps: 0.789616
  35183/150000: episode: 366, duration: 0.883s, episode steps:  76, steps per second:  86, episode reward: -63.750, mean reward: -0.839 [-100.000, 15.469], mean action: 1.500 [0.000, 3.000],  loss: 14.431748, mse: 1338.818799, mean_q: 22.934379, mean_eps: 0.789133
  35301/150000: episode: 367, duration: 1.147s, episode steps: 118, steps per second: 103, episode reward: -92.096, mean reward: -0.780 [-100.000,  8.386], mean action: 1.500 [0.000, 3.000],  loss: 15.123478, mse: 1322.801055, mean_q: 22.434634, mean_eps: 0.788551
  35396/150000: episode: 368, duration: 0.998s, episode steps:  95, steps per second:  95, episode reward: -89.536, mean reward: -0.942 [-100.000, 11.287], mean action: 1.684 [0.000, 3.000],  loss: 23.117272, mse: 1356.218632, mean_q: 21.109276, mean_eps: 0.787912
  35506/150000: episode: 369, duration: 0.963s, episode steps: 110, steps per second: 114, episode reward: -64.057, mean reward: -0.582 [-100.000, 10.419], mean action: 1.436 [0.000, 3.000],  loss: 16.326659, mse: 1361.508216, mean_q: 22.180625, mean_eps: 0.787297
  35593/150000: episode: 370, duration: 1.046s, episode steps:  87, steps per second:  83, episode reward: -79.531, mean reward: -0.914 [-100.000, 11.770], mean action: 1.632 [0.000, 3.000],  loss: 17.404872, mse: 1341.167579, mean_q: 23.379677, mean_eps: 0.786706
  35688/150000: episode: 371, duration: 0.776s, episode steps:  95, steps per second: 122, episode reward: -119.260, mean reward: -1.255 [-100.000, 11.369], mean action: 1.442 [0.000, 3.000],  loss: 20.476436, mse: 1277.370265, mean_q: 22.595654, mean_eps: 0.786160
  35804/150000: episode: 372, duration: 1.079s, episode steps: 116, steps per second: 107, episode reward: -137.731, mean reward: -1.187 [-100.000, 16.943], mean action: 1.267 [0.000, 3.000],  loss: 21.587061, mse: 1364.096527, mean_q: 22.578714, mean_eps: 0.785527
  35915/150000: episode: 373, duration: 0.845s, episode steps: 111, steps per second: 131, episode reward: -135.078, mean reward: -1.217 [-100.000,  9.739], mean action: 1.577 [0.000, 3.000],  loss: 12.171118, mse: 1414.012546, mean_q: 22.181412, mean_eps: 0.784846
  36038/150000: episode: 374, duration: 0.888s, episode steps: 123, steps per second: 139, episode reward: -72.455, mean reward: -0.589 [-100.000,  9.080], mean action: 1.472 [0.000, 3.000],  loss: 12.008230, mse: 1360.495129, mean_q: 22.020637, mean_eps: 0.784144
  36176/150000: episode: 375, duration: 0.988s, episode steps: 138, steps per second: 140, episode reward: -263.815, mean reward: -1.912 [-100.000, 46.302], mean action: 1.659 [0.000, 3.000],  loss: 15.205977, mse: 1450.864678, mean_q: 22.569486, mean_eps: 0.783361
  36249/150000: episode: 376, duration: 0.561s, episode steps:  73, steps per second: 130, episode reward: -89.154, mean reward: -1.221 [-100.000,  8.653], mean action: 1.534 [0.000, 3.000],  loss: 9.690741, mse: 1434.816740, mean_q: 23.770602, mean_eps: 0.782728
  36333/150000: episode: 377, duration: 0.605s, episode steps:  84, steps per second: 139, episode reward: -89.606, mean reward: -1.067 [-100.000,  7.352], mean action: 1.738 [0.000, 3.000],  loss: 18.141695, mse: 1457.012567, mean_q: 23.219238, mean_eps: 0.782257
  36461/150000: episode: 378, duration: 0.887s, episode steps: 128, steps per second: 144, episode reward: -87.098, mean reward: -0.680 [-100.000, 12.503], mean action: 1.633 [0.000, 3.000],  loss: 13.987015, mse: 1450.996193, mean_q: 22.845251, mean_eps: 0.781621
  36539/150000: episode: 379, duration: 0.602s, episode steps:  78, steps per second: 130, episode reward: -111.948, mean reward: -1.435 [-100.000,  8.146], mean action: 1.526 [0.000, 3.000],  loss: 26.721796, mse: 1488.373607, mean_q: 22.790588, mean_eps: 0.781003
  36625/150000: episode: 380, duration: 0.618s, episode steps:  86, steps per second: 139, episode reward: -123.028, mean reward: -1.431 [-100.000, 13.163], mean action: 1.291 [0.000, 3.000],  loss: 18.209533, mse: 1436.915056, mean_q: 23.974129, mean_eps: 0.780511
  36754/150000: episode: 381, duration: 0.950s, episode steps: 129, steps per second: 136, episode reward: -64.029, mean reward: -0.496 [-100.000, 11.562], mean action: 1.628 [0.000, 3.000],  loss: 18.062580, mse: 1442.456465, mean_q: 23.336030, mean_eps: 0.779866
  36858/150000: episode: 382, duration: 0.821s, episode steps: 104, steps per second: 127, episode reward: -85.381, mean reward: -0.821 [-100.000, 15.735], mean action: 1.500 [0.000, 3.000],  loss: 15.313798, mse: 1493.088486, mean_q: 23.607617, mean_eps: 0.779167
  36945/150000: episode: 383, duration: 0.619s, episode steps:  87, steps per second: 141, episode reward: -87.809, mean reward: -1.009 [-100.000, 11.180], mean action: 1.425 [0.000, 3.000],  loss: 12.223830, mse: 1476.761431, mean_q: 23.704728, mean_eps: 0.778594
  37067/150000: episode: 384, duration: 0.900s, episode steps: 122, steps per second: 136, episode reward: -124.135, mean reward: -1.017 [-100.000,  6.927], mean action: 1.582 [0.000, 3.000],  loss: 13.899904, mse: 1507.312058, mean_q: 24.124041, mean_eps: 0.777967
  37158/150000: episode: 385, duration: 0.697s, episode steps:  91, steps per second: 130, episode reward: -86.708, mean reward: -0.953 [-100.000,  8.377], mean action: 1.484 [0.000, 3.000],  loss: 17.213241, mse: 1513.120479, mean_q: 24.958563, mean_eps: 0.777328
  37237/150000: episode: 386, duration: 0.588s, episode steps:  79, steps per second: 134, episode reward: -73.650, mean reward: -0.932 [-100.000, 11.903], mean action: 1.430 [0.000, 3.000],  loss: 22.301874, mse: 1493.069239, mean_q: 24.313659, mean_eps: 0.776818
  37343/150000: episode: 387, duration: 0.747s, episode steps: 106, steps per second: 142, episode reward: -119.074, mean reward: -1.123 [-100.000,  7.301], mean action: 1.613 [0.000, 3.000],  loss: 14.881719, mse: 1528.087215, mean_q: 23.703732, mean_eps: 0.776263
  37456/150000: episode: 388, duration: 0.911s, episode steps: 113, steps per second: 124, episode reward: -48.810, mean reward: -0.432 [-100.000,  6.811], mean action: 1.407 [0.000, 3.000],  loss: 15.540171, mse: 1550.400484, mean_q: 23.803953, mean_eps: 0.775606
  37545/150000: episode: 389, duration: 0.719s, episode steps:  89, steps per second: 124, episode reward: -43.283, mean reward: -0.486 [-100.000, 45.861], mean action: 1.596 [0.000, 3.000],  loss: 10.142616, mse: 1552.770240, mean_q: 24.303204, mean_eps: 0.775000
  37613/150000: episode: 390, duration: 0.555s, episode steps:  68, steps per second: 123, episode reward: -44.276, mean reward: -0.651 [-100.000, 16.499], mean action: 1.559 [0.000, 3.000],  loss: 12.376922, mse: 1514.644102, mean_q: 24.027455, mean_eps: 0.774529
  37688/150000: episode: 391, duration: 0.599s, episode steps:  75, steps per second: 125, episode reward: -82.750, mean reward: -1.103 [-100.000,  7.260], mean action: 1.720 [0.000, 3.000],  loss: 15.176018, mse: 1546.444310, mean_q: 24.456411, mean_eps: 0.774100
  37802/150000: episode: 392, duration: 0.910s, episode steps: 114, steps per second: 125, episode reward: -68.737, mean reward: -0.603 [-100.000,  6.994], mean action: 1.667 [0.000, 3.000],  loss: 13.858180, mse: 1551.889368, mean_q: 24.047670, mean_eps: 0.773533
  38802/150000: episode: 393, duration: 7.743s, episode steps: 1000, steps per second: 129, episode reward: 84.652, mean reward:  0.085 [-22.314, 48.254], mean action: 1.738 [0.000, 3.000],  loss: 16.396752, mse: 1602.416255, mean_q: 24.443312, mean_eps: 0.770191
  38882/150000: episode: 394, duration: 0.557s, episode steps:  80, steps per second: 144, episode reward: -63.430, mean reward: -0.793 [-100.000,  6.041], mean action: 1.600 [0.000, 3.000],  loss: 19.387987, mse: 1557.323749, mean_q: 25.971944, mean_eps: 0.766951
  39004/150000: episode: 395, duration: 0.856s, episode steps: 122, steps per second: 142, episode reward: -75.908, mean reward: -0.622 [-100.000,  7.622], mean action: 1.656 [0.000, 3.000],  loss: 15.414422, mse: 1713.282324, mean_q: 24.422347, mean_eps: 0.766345
  39093/150000: episode: 396, duration: 0.674s, episode steps:  89, steps per second: 132, episode reward: -54.770, mean reward: -0.615 [-100.000, 20.733], mean action: 1.562 [0.000, 3.000],  loss: 13.308214, mse: 1736.810797, mean_q: 25.673031, mean_eps: 0.765712
  39193/150000: episode: 397, duration: 0.705s, episode steps: 100, steps per second: 142, episode reward: -79.616, mean reward: -0.796 [-100.000, 22.523], mean action: 1.570 [0.000, 3.000],  loss: 14.260272, mse: 1738.723573, mean_q: 25.353923, mean_eps: 0.765145
  39322/150000: episode: 398, duration: 0.924s, episode steps: 129, steps per second: 140, episode reward: -70.867, mean reward: -0.549 [-100.000,  6.849], mean action: 1.667 [0.000, 3.000],  loss: 13.360684, mse: 1723.094502, mean_q: 25.720454, mean_eps: 0.764458
  39435/150000: episode: 399, duration: 1.017s, episode steps: 113, steps per second: 111, episode reward: -206.571, mean reward: -1.828 [-100.000,  4.412], mean action: 1.770 [0.000, 3.000],  loss: 18.454414, mse: 1767.234859, mean_q: 25.005027, mean_eps: 0.763732
  39512/150000: episode: 400, duration: 0.632s, episode steps:  77, steps per second: 122, episode reward: -120.551, mean reward: -1.566 [-100.000,  7.180], mean action: 1.442 [0.000, 3.000],  loss: 12.625401, mse: 1721.207393, mean_q: 25.094502, mean_eps: 0.763162
  39607/150000: episode: 401, duration: 0.776s, episode steps:  95, steps per second: 122, episode reward: -62.316, mean reward: -0.656 [-100.000, 21.701], mean action: 1.621 [0.000, 3.000],  loss: 11.431397, mse: 1727.128973, mean_q: 25.788361, mean_eps: 0.762646
  39682/150000: episode: 402, duration: 0.595s, episode steps:  75, steps per second: 126, episode reward: -91.694, mean reward: -1.223 [-100.000,  8.019], mean action: 1.627 [0.000, 3.000],  loss: 18.179491, mse: 1771.856183, mean_q: 24.948835, mean_eps: 0.762136
  39820/150000: episode: 403, duration: 1.088s, episode steps: 138, steps per second: 127, episode reward: -172.074, mean reward: -1.247 [-100.000, 13.226], mean action: 1.616 [0.000, 3.000],  loss: 16.793389, mse: 1746.017438, mean_q: 25.617215, mean_eps: 0.761497
  39922/150000: episode: 404, duration: 0.924s, episode steps: 102, steps per second: 110, episode reward: -109.263, mean reward: -1.071 [-100.000,  6.125], mean action: 1.520 [0.000, 3.000],  loss: 22.704115, mse: 1715.452929, mean_q: 25.791680, mean_eps: 0.760777
  39995/150000: episode: 405, duration: 0.543s, episode steps:  73, steps per second: 134, episode reward: -66.790, mean reward: -0.915 [-100.000, 16.971], mean action: 1.493 [0.000, 3.000],  loss: 12.960268, mse: 1718.047980, mean_q: 26.297784, mean_eps: 0.760252
  40090/150000: episode: 406, duration: 0.670s, episode steps:  95, steps per second: 142, episode reward: -73.563, mean reward: -0.774 [-100.000, 22.664], mean action: 1.558 [0.000, 3.000],  loss: 23.255380, mse: 1740.793132, mean_q: 26.384897, mean_eps: 0.759748
  40239/150000: episode: 407, duration: 1.094s, episode steps: 149, steps per second: 136, episode reward: -67.152, mean reward: -0.451 [-100.000,  5.982], mean action: 1.705 [0.000, 3.000],  loss: 15.003164, mse: 1824.891334, mean_q: 24.933666, mean_eps: 0.759016
  40340/150000: episode: 408, duration: 0.709s, episode steps: 101, steps per second: 143, episode reward: -47.456, mean reward: -0.470 [-100.000, 32.965], mean action: 1.465 [0.000, 3.000],  loss: 13.728131, mse: 1799.951515, mean_q: 25.194533, mean_eps: 0.758266
  40431/150000: episode: 409, duration: 0.647s, episode steps:  91, steps per second: 141, episode reward: -89.262, mean reward: -0.981 [-100.000, 10.358], mean action: 1.703 [0.000, 3.000],  loss: 18.694832, mse: 1819.141382, mean_q: 26.454485, mean_eps: 0.757690
  40540/150000: episode: 410, duration: 0.799s, episode steps: 109, steps per second: 136, episode reward: -65.406, mean reward: -0.600 [-100.000, 14.059], mean action: 1.587 [0.000, 3.000],  loss: 15.351102, mse: 1792.310736, mean_q: 24.661800, mean_eps: 0.757090
  40627/150000: episode: 411, duration: 0.624s, episode steps:  87, steps per second: 139, episode reward: -83.821, mean reward: -0.963 [-100.000, 10.993], mean action: 1.517 [0.000, 3.000],  loss: 14.457002, mse: 1808.245664, mean_q: 26.152810, mean_eps: 0.756502
  40770/150000: episode: 412, duration: 1.026s, episode steps: 143, steps per second: 139, episode reward: -87.652, mean reward: -0.613 [-100.000, 12.442], mean action: 1.615 [0.000, 3.000],  loss: 17.946071, mse: 1861.984463, mean_q: 25.600281, mean_eps: 0.755812
  40856/150000: episode: 413, duration: 0.613s, episode steps:  86, steps per second: 140, episode reward: -105.950, mean reward: -1.232 [-100.000,  9.195], mean action: 1.767 [0.000, 3.000],  loss: 12.989737, mse: 1804.177107, mean_q: 26.101595, mean_eps: 0.755125
  40995/150000: episode: 414, duration: 0.975s, episode steps: 139, steps per second: 143, episode reward: -45.470, mean reward: -0.327 [-100.000,  7.755], mean action: 1.576 [0.000, 3.000],  loss: 19.702523, mse: 1777.436841, mean_q: 26.425391, mean_eps: 0.754450
  41103/150000: episode: 415, duration: 0.800s, episode steps: 108, steps per second: 135, episode reward: -69.358, mean reward: -0.642 [-100.000, 11.092], mean action: 1.713 [0.000, 3.000],  loss: 13.016460, mse: 1848.232563, mean_q: 25.858563, mean_eps: 0.753709
  41212/150000: episode: 416, duration: 0.759s, episode steps: 109, steps per second: 144, episode reward: -81.109, mean reward: -0.744 [-100.000,  8.363], mean action: 1.450 [0.000, 3.000],  loss: 17.525995, mse: 1868.642758, mean_q: 26.539590, mean_eps: 0.753058
  41325/150000: episode: 417, duration: 0.793s, episode steps: 113, steps per second: 142, episode reward: -167.560, mean reward: -1.483 [-100.000, 10.018], mean action: 1.504 [0.000, 3.000],  loss: 15.151762, mse: 1872.957313, mean_q: 25.632711, mean_eps: 0.752392
  41427/150000: episode: 418, duration: 0.787s, episode steps: 102, steps per second: 130, episode reward: -97.619, mean reward: -0.957 [-100.000,  8.968], mean action: 1.588 [0.000, 3.000],  loss: 15.198815, mse: 1913.363310, mean_q: 25.107424, mean_eps: 0.751747
