Training for 150000 steps ...
     92/150000: episode: 1, duration: 0.205s, episode steps:  92, steps per second: 448, episode reward: -88.329, mean reward: -0.960 [-100.000, 12.252], mean action: 1.391 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  38303/150000: episode: 401, duration: 0.515s, episode steps:  65, steps per second: 126, episode reward: -113.274, mean reward: -1.743 [-100.000,  6.737], mean action: 1.631 [0.000, 3.000],  loss: 15.784848, mse: 1557.588929, mean_q: 22.185579, mean_eps: 0.770380
  38368/150000: episode: 402, duration: 0.519s, episode steps:  65, steps per second: 125, episode reward: -71.308, mean reward: -1.097 [-100.000,  9.332], mean action: 1.615 [0.000, 3.000],  loss: 10.718464, mse: 1578.554622, mean_q: 22.945580, mean_eps: 0.769990
  38457/150000: episode: 403, duration: 0.663s, episode steps:  89, steps per second: 134, episode reward: -109.536, mean reward: -1.231 [-100.000,  6.101], mean action: 1.719 [0.000, 3.000],  loss: 11.922341, mse: 1616.560078, mean_q: 21.775254, mean_eps: 0.769528
  38539/150000: episode: 404, duration: 0.674s, episode steps:  82, steps per second: 122, episode reward: -88.523, mean reward: -1.080 [-100.000,  7.187], mean action: 1.549 [0.000, 3.000],  loss: 15.770393, mse: 1552.320563, mean_q: 21.326558, mean_eps: 0.769015
  38627/150000: episode: 405, duration: 0.887s, episode steps:  88, steps per second:  99, episode reward: -90.436, mean reward: -1.028 [-100.000,  7.967], mean action: 1.511 [0.000, 3.000],  loss: 10.263680, mse: 1569.301339, mean_q: 21.167798, mean_eps: 0.768505
  38724/150000: episode: 406, duration: 0.853s, episode steps:  97, steps per second: 114, episode reward: -110.069, mean reward: -1.135 [-100.000, 11.797], mean action: 1.701 [0.000, 3.000],  loss: 12.087390, mse: 1556.660716, mean_q: 21.493252, mean_eps: 0.767950
  38849/150000: episode: 407, duration: 1.186s, episode steps: 125, steps per second: 105, episode reward: -160.345, mean reward: -1.283 [-100.000,  9.171], mean action: 1.688 [0.000, 3.000],  loss: 10.266265, mse: 1574.878204, mean_q: 21.745440, mean_eps: 0.767284
  38927/150000: episode: 408, duration: 0.697s, episode steps:  78, steps per second: 112, episode reward: -80.985, mean reward: -1.038 [-100.000, 12.587], mean action: 1.628 [0.000, 3.000],  loss: 11.558307, mse: 1574.723824, mean_q: 21.719200, mean_eps: 0.766675
  39008/150000: episode: 409, duration: 0.613s, episode steps:  81, steps per second: 132, episode reward: -74.741, mean reward: -0.923 [-100.000, 11.351], mean action: 1.457 [0.000, 3.000],  loss: 12.811203, mse: 1592.695199, mean_q: 22.253069, mean_eps: 0.766198
  39089/150000: episode: 410, duration: 0.635s, episode steps:  81, steps per second: 128, episode reward: -134.032, mean reward: -1.655 [-100.000, 13.881], mean action: 1.494 [0.000, 3.000],  loss: 9.540876, mse: 1669.436710, mean_q: 23.452162, mean_eps: 0.765712
  39161/150000: episode: 411, duration: 0.637s, episode steps:  72, steps per second: 113, episode reward: -59.765, mean reward: -0.830 [-100.000,  9.533], mean action: 1.806 [0.000, 3.000],  loss: 10.236525, mse: 1654.218792, mean_q: 21.724377, mean_eps: 0.765253
  39306/150000: episode: 412, duration: 1.286s, episode steps: 145, steps per second: 113, episode reward: -117.983, mean reward: -0.814 [-100.000, 11.065], mean action: 1.524 [0.000, 3.000],  loss: 17.729678, mse: 1676.232605, mean_q: 22.866405, mean_eps: 0.764602
  39389/150000: episode: 413, duration: 0.684s, episode steps:  83, steps per second: 121, episode reward: -49.574, mean reward: -0.597 [-100.000, 16.600], mean action: 1.289 [0.000, 3.000],  loss: 11.971078, mse: 1645.109138, mean_q: 21.385075, mean_eps: 0.763918
  39452/150000: episode: 414, duration: 0.459s, episode steps:  63, steps per second: 137, episode reward: -53.887, mean reward: -0.855 [-100.000,  7.066], mean action: 1.778 [0.000, 3.000],  loss: 12.683074, mse: 1632.022717, mean_q: 23.230911, mean_eps: 0.763480
  39567/150000: episode: 415, duration: 0.836s, episode steps: 115, steps per second: 138, episode reward: -80.131, mean reward: -0.697 [-100.000,  7.849], mean action: 1.557 [0.000, 3.000],  loss: 12.021619, mse: 1704.351589, mean_q: 22.256131, mean_eps: 0.762946
  39655/150000: episode: 416, duration: 0.671s, episode steps:  88, steps per second: 131, episode reward: -105.154, mean reward: -1.195 [-100.000, 14.232], mean action: 1.489 [0.000, 3.000],  loss: 12.879708, mse: 1709.415279, mean_q: 22.318996, mean_eps: 0.762337
  39754/150000: episode: 417, duration: 0.775s, episode steps:  99, steps per second: 128, episode reward: 34.922, mean reward:  0.353 [-100.000, 17.724], mean action: 1.727 [0.000, 3.000],  loss: 15.847569, mse: 1668.087423, mean_q: 22.870905, mean_eps: 0.761776
  39832/150000: episode: 418, duration: 0.580s, episode steps:  78, steps per second: 134, episode reward: -88.141, mean reward: -1.130 [-100.000, 13.955], mean action: 1.385 [0.000, 3.000],  loss: 8.692573, mse: 1595.608389, mean_q: 22.320725, mean_eps: 0.761245
  39959/150000: episode: 419, duration: 0.973s, episode steps: 127, steps per second: 130, episode reward: -50.334, mean reward: -0.396 [-100.000, 13.905], mean action: 1.638 [0.000, 3.000],  loss: 11.125170, mse: 1634.597140, mean_q: 22.091004, mean_eps: 0.760630
  40063/150000: episode: 420, duration: 0.740s, episode steps: 104, steps per second: 141, episode reward: -160.897, mean reward: -1.547 [-100.000, 14.735], mean action: 1.750 [0.000, 3.000],  loss: 13.113262, mse: 1753.881467, mean_q: 23.160350, mean_eps: 0.759937
  40137/150000: episode: 421, duration: 0.545s, episode steps:  74, steps per second: 136, episode reward: -66.476, mean reward: -0.898 [-100.000, 13.565], mean action: 1.703 [0.000, 3.000],  loss: 12.129306, mse: 1736.716676, mean_q: 24.588688, mean_eps: 0.759403
  40227/150000: episode: 422, duration: 0.724s, episode steps:  90, steps per second: 124, episode reward: -53.690, mean reward: -0.597 [-100.000,  9.246], mean action: 1.611 [0.000, 3.000],  loss: 15.225942, mse: 1777.078141, mean_q: 23.420796, mean_eps: 0.758911
  40297/150000: episode: 423, duration: 0.503s, episode steps:  70, steps per second: 139, episode reward: -89.248, mean reward: -1.275 [-100.000, 29.786], mean action: 1.843 [0.000, 3.000],  loss: 9.860210, mse: 1792.574344, mean_q: 24.175443, mean_eps: 0.758431
  40417/150000: episode: 424, duration: 0.848s, episode steps: 120, steps per second: 142, episode reward: -59.672, mean reward: -0.497 [-100.000, 13.961], mean action: 1.550 [0.000, 3.000],  loss: 9.662309, mse: 1748.550832, mean_q: 24.015331, mean_eps: 0.757861
  40484/150000: episode: 425, duration: 0.532s, episode steps:  67, steps per second: 126, episode reward: -87.499, mean reward: -1.306 [-100.000,  8.176], mean action: 1.403 [0.000, 3.000],  loss: 13.636841, mse: 1777.061476, mean_q: 24.260308, mean_eps: 0.757300
  40562/150000: episode: 426, duration: 0.580s, episode steps:  78, steps per second: 134, episode reward: -83.959, mean reward: -1.076 [-100.000, 10.769], mean action: 1.615 [0.000, 3.000],  loss: 19.047760, mse: 1802.435907, mean_q: 24.237548, mean_eps: 0.756865
  40667/150000: episode: 427, duration: 0.741s, episode steps: 105, steps per second: 142, episode reward: -172.926, mean reward: -1.647 [-100.000,  2.377], mean action: 1.619 [0.000, 3.000],  loss: 12.848075, mse: 1782.192892, mean_q: 24.400019, mean_eps: 0.756316
  40747/150000: episode: 428, duration: 0.571s, episode steps:  80, steps per second: 140, episode reward: -230.358, mean reward: -2.879 [-100.000,  6.970], mean action: 1.587 [0.000, 3.000],  loss: 11.205440, mse: 1828.142003, mean_q: 24.306621, mean_eps: 0.755761
  40827/150000: episode: 429, duration: 0.635s, episode steps:  80, steps per second: 126, episode reward: -111.407, mean reward: -1.393 [-100.000, 25.066], mean action: 1.812 [0.000, 3.000],  loss: 12.989735, mse: 1784.569119, mean_q: 23.744325, mean_eps: 0.755281
  40923/150000: episode: 430, duration: 0.677s, episode steps:  96, steps per second: 142, episode reward: -73.029, mean reward: -0.761 [-100.000,  6.874], mean action: 1.510 [0.000, 3.000],  loss: 14.205455, mse: 1790.184045, mean_q: 23.679096, mean_eps: 0.754753
  40994/150000: episode: 431, duration: 0.500s, episode steps:  71, steps per second: 142, episode reward: -34.528, mean reward: -0.486 [-100.000,  8.402], mean action: 1.732 [0.000, 3.000],  loss: 7.199909, mse: 1753.574900, mean_q: 25.327194, mean_eps: 0.754252
  41095/150000: episode: 432, duration: 0.771s, episode steps: 101, steps per second: 131, episode reward: -73.679, mean reward: -0.729 [-100.000,  8.221], mean action: 1.564 [0.000, 3.000],  loss: 13.507203, mse: 1846.744022, mean_q: 24.493198, mean_eps: 0.753736
  41235/150000: episode: 433, duration: 1.014s, episode steps: 140, steps per second: 138, episode reward: -40.572, mean reward: -0.290 [-100.000,  8.377], mean action: 1.579 [0.000, 3.000],  loss: 12.469217, mse: 1899.234165, mean_q: 24.734171, mean_eps: 0.753013
  41315/150000: episode: 434, duration: 0.553s, episode steps:  80, steps per second: 145, episode reward: -112.868, mean reward: -1.411 [-100.000,  7.675], mean action: 1.525 [0.000, 3.000],  loss: 13.020751, mse: 1812.625366, mean_q: 24.837589, mean_eps: 0.752353
  41408/150000: episode: 435, duration: 0.711s, episode steps:  93, steps per second: 131, episode reward: -89.882, mean reward: -0.966 [-100.000, 12.035], mean action: 1.473 [0.000, 3.000],  loss: 14.295421, mse: 1876.185094, mean_q: 24.280400, mean_eps: 0.751834
  41485/150000: episode: 436, duration: 0.563s, episode steps:  77, steps per second: 137, episode reward: -99.330, mean reward: -1.290 [-100.000,  9.738], mean action: 1.558 [0.000, 3.000],  loss: 11.607441, mse: 1741.376259, mean_q: 24.961945, mean_eps: 0.751324
  41623/150000: episode: 437, duration: 0.988s, episode steps: 138, steps per second: 140, episode reward: -68.670, mean reward: -0.498 [-100.000, 13.318], mean action: 1.486 [0.000, 3.000],  loss: 11.809825, mse: 1863.720908, mean_q: 24.372385, mean_eps: 0.750679
  41731/150000: episode: 438, duration: 0.809s, episode steps: 108, steps per second: 134, episode reward: -83.234, mean reward: -0.771 [-100.000,  9.790], mean action: 1.435 [0.000, 3.000],  loss: 9.403729, mse: 1828.913602, mean_q: 25.389108, mean_eps: 0.749941
  41826/150000: episode: 439, duration: 0.683s, episode steps:  95, steps per second: 139, episode reward: -98.326, mean reward: -1.035 [-100.000, 32.504], mean action: 1.632 [0.000, 3.000],  loss: 11.564233, mse: 1848.157639, mean_q: 24.591635, mean_eps: 0.749332
  41931/150000: episode: 440, duration: 0.752s, episode steps: 105, steps per second: 140, episode reward: -91.636, mean reward: -0.873 [-100.000, 11.414], mean action: 1.495 [0.000, 3.000],  loss: 8.893507, mse: 1833.537919, mean_q: 24.950354, mean_eps: 0.748732
  42019/150000: episode: 441, duration: 0.692s, episode steps:  88, steps per second: 127, episode reward: -8.111, mean reward: -0.092 [-100.000, 22.228], mean action: 1.477 [0.000, 3.000],  loss: 13.553854, mse: 1833.977276, mean_q: 24.730676, mean_eps: 0.748153
  42156/150000: episode: 442, duration: 0.995s, episode steps: 137, steps per second: 138, episode reward: -52.323, mean reward: -0.382 [-100.000, 24.540], mean action: 1.547 [0.000, 3.000],  loss: 8.848234, mse: 1867.587804, mean_q: 25.235594, mean_eps: 0.747478
  42277/150000: episode: 443, duration: 0.929s, episode steps: 121, steps per second: 130, episode reward: -74.938, mean reward: -0.619 [-100.000, 10.729], mean action: 1.463 [0.000, 3.000],  loss: 12.831631, mse: 1872.131721, mean_q: 26.052102, mean_eps: 0.746704
  42351/150000: episode: 444, duration: 0.609s, episode steps:  74, steps per second: 122, episode reward: -34.454, mean reward: -0.466 [-100.000,  7.216], mean action: 1.716 [0.000, 3.000],  loss: 9.411703, mse: 1883.639751, mean_q: 25.481584, mean_eps: 0.746119
  42469/150000: episode: 445, duration: 0.867s, episode steps: 118, steps per second: 136, episode reward: -72.827, mean reward: -0.617 [-100.000, 16.129], mean action: 1.407 [0.000, 3.000],  loss: 16.180305, mse: 1854.518165, mean_q: 24.669439, mean_eps: 0.745543
  42543/150000: episode: 446, duration: 0.549s, episode steps:  74, steps per second: 135, episode reward: -81.377, mean reward: -1.100 [-100.000,  7.830], mean action: 1.568 [0.000, 3.000],  loss: 10.732970, mse: 1905.697457, mean_q: 25.379700, mean_eps: 0.744967
  42648/150000: episode: 447, duration: 0.779s, episode steps: 105, steps per second: 135, episode reward: -143.377, mean reward: -1.365 [-100.000,  6.605], mean action: 1.533 [0.000, 3.000],  loss: 13.169004, mse: 1874.578716, mean_q: 25.970511, mean_eps: 0.744430
  42713/150000: episode: 448, duration: 0.494s, episode steps:  65, steps per second: 132, episode reward: -48.495, mean reward: -0.746 [-100.000,  7.074], mean action: 1.600 [0.000, 3.000],  loss: 19.972856, mse: 1866.641955, mean_q: 24.509475, mean_eps: 0.743920
  42789/150000: episode: 449, duration: 0.554s, episode steps:  76, steps per second: 137, episode reward: -69.389, mean reward: -0.913 [-100.000,  6.854], mean action: 1.461 [0.000, 3.000],  loss: 11.304939, mse: 1856.137114, mean_q: 25.297546, mean_eps: 0.743497
  42912/150000: episode: 450, duration: 0.937s, episode steps: 123, steps per second: 131, episode reward: -80.597, mean reward: -0.655 [-100.000,  7.465], mean action: 1.561 [0.000, 3.000],  loss: 15.672764, mse: 1819.744304, mean_q: 25.671460, mean_eps: 0.742900
  43021/150000: episode: 451, duration: 0.795s, episode steps: 109, steps per second: 137, episode reward: -53.164, mean reward: -0.488 [-100.000, 12.304], mean action: 1.560 [0.000, 3.000],  loss: 13.294260, mse: 1915.491695, mean_q: 26.105391, mean_eps: 0.742204
  43124/150000: episode: 452, duration: 0.743s, episode steps: 103, steps per second: 139, episode reward: -75.890, mean reward: -0.737 [-100.000,  7.260], mean action: 1.563 [0.000, 3.000],  loss: 8.097338, mse: 1995.980944, mean_q: 27.147452, mean_eps: 0.741568
  43223/150000: episode: 453, duration: 0.737s, episode steps:  99, steps per second: 134, episode reward: -21.269, mean reward: -0.215 [-100.000, 24.444], mean action: 1.556 [0.000, 3.000],  loss: 13.228622, mse: 2032.974471, mean_q: 25.935130, mean_eps: 0.740962
  43299/150000: episode: 454, duration: 0.564s, episode steps:  76, steps per second: 135, episode reward: -22.868, mean reward: -0.301 [-100.000, 43.863], mean action: 1.316 [0.000, 3.000],  loss: 10.616754, mse: 2054.367453, mean_q: 25.945343, mean_eps: 0.740437
  43424/150000: episode: 455, duration: 0.936s, episode steps: 125, steps per second: 134, episode reward: -74.043, mean reward: -0.592 [-100.000,  7.440], mean action: 1.592 [0.000, 3.000],  loss: 15.204234, mse: 2025.563982, mean_q: 26.605737, mean_eps: 0.739834
  43504/150000: episode: 456, duration: 0.625s, episode steps:  80, steps per second: 128, episode reward: -139.903, mean reward: -1.749 [-100.000, 21.660], mean action: 1.650 [0.000, 3.000],  loss: 8.247894, mse: 1995.579019, mean_q: 26.475113, mean_eps: 0.739219
  43609/150000: episode: 457, duration: 0.847s, episode steps: 105, steps per second: 124, episode reward: -149.391, mean reward: -1.423 [-100.000,  2.495], mean action: 1.619 [0.000, 3.000],  loss: 8.945436, mse: 2022.493610, mean_q: 26.317289, mean_eps: 0.738664
  43760/150000: episode: 458, duration: 1.244s, episode steps: 151, steps per second: 121, episode reward: -278.743, mean reward: -1.846 [-100.000, 82.552], mean action: 1.483 [0.000, 3.000],  loss: 11.341177, mse: 2038.408520, mean_q: 25.856924, mean_eps: 0.737896
  43874/150000: episode: 459, duration: 0.861s, episode steps: 114, steps per second: 132, episode reward: -65.838, mean reward: -0.578 [-100.000, 14.983], mean action: 1.570 [0.000, 3.000],  loss: 13.675719, mse: 2050.816968, mean_q: 26.089699, mean_eps: 0.737101
  43937/150000: episode: 460, duration: 0.491s, episode steps:  63, steps per second: 128, episode reward: -73.707, mean reward: -1.170 [-100.000,  7.364], mean action: 1.556 [0.000, 3.000],  loss: 10.723011, mse: 2005.860877, mean_q: 26.038349, mean_eps: 0.736570
  44064/150000: episode: 461, duration: 0.974s, episode steps: 127, steps per second: 130, episode reward: -59.524, mean reward: -0.469 [-100.000, 13.934], mean action: 1.449 [0.000, 3.000],  loss: 12.587574, mse: 2057.617241, mean_q: 26.973248, mean_eps: 0.736000
  44164/150000: episode: 462, duration: 0.730s, episode steps: 100, steps per second: 137, episode reward: -64.024, mean reward: -0.640 [-100.000, 18.396], mean action: 1.600 [0.000, 3.000],  loss: 7.591869, mse: 2098.814564, mean_q: 28.184503, mean_eps: 0.735319
  44240/150000: episode: 463, duration: 0.577s, episode steps:  76, steps per second: 132, episode reward: -31.267, mean reward: -0.411 [-100.000,  8.121], mean action: 1.658 [0.000, 3.000],  loss: 15.719460, mse: 2145.997114, mean_q: 28.013362, mean_eps: 0.734791
  44330/150000: episode: 464, duration: 0.666s, episode steps:  90, steps per second: 135, episode reward: -56.633, mean reward: -0.629 [-100.000, 12.644], mean action: 1.689 [0.000, 3.000],  loss: 16.290538, mse: 2148.451697, mean_q: 27.967302, mean_eps: 0.734293
  44407/150000: episode: 465, duration: 0.567s, episode steps:  77, steps per second: 136, episode reward: -24.309, mean reward: -0.316 [-100.000, 16.322], mean action: 1.610 [0.000, 3.000],  loss: 10.145042, mse: 2042.007069, mean_q: 28.590923, mean_eps: 0.733792
