Training for 150000 steps ...
     57/150000: episode: 1, duration: 0.285s, episode steps:  57, steps per second: 200, episode reward: -90.955, mean reward: -1.596 [-100.000,  6.351], mean action: 1.421 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  31036/150000: episode: 320, duration: 0.849s, episode steps: 116, steps per second: 137, episode reward: -49.066, mean reward: -0.423 [-100.000, 16.962], mean action: 1.526 [0.000, 3.000],  loss: 13.645045, mse: 1878.111664, mean_q: 24.192637, mean_eps: 0.814135
  31153/150000: episode: 321, duration: 0.865s, episode steps: 117, steps per second: 135, episode reward: -182.996, mean reward: -1.564 [-100.000, 53.353], mean action: 1.581 [0.000, 3.000],  loss: 8.074506, mse: 1974.088908, mean_q: 25.186553, mean_eps: 0.813436
  31274/150000: episode: 322, duration: 0.905s, episode steps: 121, steps per second: 134, episode reward: -106.742, mean reward: -0.882 [-100.000, 14.183], mean action: 1.512 [0.000, 3.000],  loss: 14.365026, mse: 1996.779839, mean_q: 23.901566, mean_eps: 0.812722
  31346/150000: episode: 323, duration: 0.523s, episode steps:  72, steps per second: 138, episode reward: -131.243, mean reward: -1.823 [-100.000, 13.646], mean action: 1.611 [0.000, 3.000],  loss: 18.508116, mse: 1957.770014, mean_q: 23.807313, mean_eps: 0.812143
  31436/150000: episode: 324, duration: 0.694s, episode steps:  90, steps per second: 130, episode reward: -110.074, mean reward: -1.223 [-100.000, 15.456], mean action: 1.433 [0.000, 3.000],  loss: 14.179415, mse: 1967.213026, mean_q: 24.663394, mean_eps: 0.811657
  31535/150000: episode: 325, duration: 0.809s, episode steps:  99, steps per second: 122, episode reward: -79.412, mean reward: -0.802 [-100.000,  7.485], mean action: 1.636 [0.000, 3.000],  loss: 11.579180, mse: 1985.107952, mean_q: 25.574544, mean_eps: 0.811090
  31610/150000: episode: 326, duration: 0.538s, episode steps:  75, steps per second: 139, episode reward: -23.001, mean reward: -0.307 [-100.000, 16.724], mean action: 1.640 [0.000, 3.000],  loss: 14.550783, mse: 1998.409476, mean_q: 24.957196, mean_eps: 0.810568
  31716/150000: episode: 327, duration: 0.887s, episode steps: 106, steps per second: 120, episode reward: -91.879, mean reward: -0.867 [-100.000, 11.510], mean action: 1.623 [0.000, 3.000],  loss: 14.956725, mse: 1965.811551, mean_q: 25.448347, mean_eps: 0.810025
  31791/150000: episode: 328, duration: 0.872s, episode steps:  75, steps per second:  86, episode reward: -102.335, mean reward: -1.364 [-100.000,  6.188], mean action: 1.827 [0.000, 3.000],  loss: 13.755648, mse: 2024.975721, mean_q: 25.344746, mean_eps: 0.809482
  31884/150000: episode: 329, duration: 0.941s, episode steps:  93, steps per second:  99, episode reward: -114.540, mean reward: -1.232 [-100.000,  6.078], mean action: 1.753 [0.000, 3.000],  loss: 12.000504, mse: 1971.764431, mean_q: 25.329246, mean_eps: 0.808978
  31992/150000: episode: 330, duration: 1.020s, episode steps: 108, steps per second: 106, episode reward: -113.351, mean reward: -1.050 [-100.000, 14.945], mean action: 1.602 [0.000, 3.000],  loss: 13.923113, mse: 1988.548239, mean_q: 24.645032, mean_eps: 0.808375
  32060/150000: episode: 331, duration: 0.645s, episode steps:  68, steps per second: 105, episode reward: -117.483, mean reward: -1.728 [-100.000, 25.718], mean action: 1.544 [0.000, 3.000],  loss: 13.796372, mse: 2055.285408, mean_q: 26.051456, mean_eps: 0.807847
  32186/150000: episode: 332, duration: 1.199s, episode steps: 126, steps per second: 105, episode reward: -80.143, mean reward: -0.636 [-100.000,  7.009], mean action: 1.524 [0.000, 3.000],  loss: 18.179496, mse: 2085.316668, mean_q: 25.628052, mean_eps: 0.807265
  32287/150000: episode: 333, duration: 0.856s, episode steps: 101, steps per second: 118, episode reward: -77.072, mean reward: -0.763 [-100.000,  9.095], mean action: 1.604 [0.000, 3.000],  loss: 13.873197, mse: 2116.423896, mean_q: 24.914755, mean_eps: 0.806584
  32405/150000: episode: 334, duration: 1.164s, episode steps: 118, steps per second: 101, episode reward: -78.764, mean reward: -0.667 [-100.000, 12.478], mean action: 1.441 [0.000, 3.000],  loss: 12.236966, mse: 2091.065395, mean_q: 25.228418, mean_eps: 0.805927
  32518/150000: episode: 335, duration: 1.148s, episode steps: 113, steps per second:  98, episode reward: -71.165, mean reward: -0.630 [-100.000, 10.876], mean action: 1.363 [0.000, 3.000],  loss: 14.036080, mse: 2146.698176, mean_q: 25.527428, mean_eps: 0.805234
  32607/150000: episode: 336, duration: 1.120s, episode steps:  89, steps per second:  79, episode reward: -86.894, mean reward: -0.976 [-100.000, 11.928], mean action: 1.640 [0.000, 3.000],  loss: 16.726105, mse: 2124.225419, mean_q: 26.373112, mean_eps: 0.804628
  32677/150000: episode: 337, duration: 0.689s, episode steps:  70, steps per second: 102, episode reward:  0.961, mean reward:  0.014 [-100.000, 17.383], mean action: 1.571 [0.000, 3.000],  loss: 21.019956, mse: 2084.099369, mean_q: 25.800850, mean_eps: 0.804151
  32762/150000: episode: 338, duration: 0.830s, episode steps:  85, steps per second: 102, episode reward: -62.329, mean reward: -0.733 [-100.000, 10.834], mean action: 1.376 [0.000, 3.000],  loss: 19.188151, mse: 2117.811578, mean_q: 24.815791, mean_eps: 0.803686
  32872/150000: episode: 339, duration: 1.046s, episode steps: 110, steps per second: 105, episode reward: -107.536, mean reward: -0.978 [-100.000,  7.630], mean action: 1.682 [0.000, 3.000],  loss: 11.669262, mse: 2116.790510, mean_q: 26.672875, mean_eps: 0.803101
  32982/150000: episode: 340, duration: 0.957s, episode steps: 110, steps per second: 115, episode reward: -259.306, mean reward: -2.357 [-100.000, 71.768], mean action: 1.827 [0.000, 3.000],  loss: 17.412216, mse: 2078.485348, mean_q: 25.972869, mean_eps: 0.802441
  33118/150000: episode: 341, duration: 1.315s, episode steps: 136, steps per second: 103, episode reward: -160.199, mean reward: -1.178 [-100.000, 13.943], mean action: 1.603 [0.000, 3.000],  loss: 21.052018, mse: 2185.745939, mean_q: 27.554385, mean_eps: 0.801703
  33194/150000: episode: 342, duration: 0.652s, episode steps:  76, steps per second: 117, episode reward: -85.775, mean reward: -1.129 [-100.000,  8.896], mean action: 1.447 [0.000, 3.000],  loss: 12.813104, mse: 2320.631047, mean_q: 27.811487, mean_eps: 0.801067
  33277/150000: episode: 343, duration: 0.753s, episode steps:  83, steps per second: 110, episode reward: -122.973, mean reward: -1.482 [-100.000, 10.231], mean action: 1.578 [0.000, 3.000],  loss: 17.437598, mse: 2213.372209, mean_q: 27.359718, mean_eps: 0.800590
  33370/150000: episode: 344, duration: 0.788s, episode steps:  93, steps per second: 118, episode reward: -114.346, mean reward: -1.230 [-100.000,  6.016], mean action: 1.387 [0.000, 3.000],  loss: 13.836944, mse: 2242.968254, mean_q: 26.405493, mean_eps: 0.800062
  33460/150000: episode: 345, duration: 0.775s, episode steps:  90, steps per second: 116, episode reward: -119.939, mean reward: -1.333 [-100.000,  7.870], mean action: 1.867 [0.000, 3.000],  loss: 13.429192, mse: 2229.383187, mean_q: 26.997427, mean_eps: 0.799513
  33578/150000: episode: 346, duration: 1.060s, episode steps: 118, steps per second: 111, episode reward: -96.011, mean reward: -0.814 [-100.000,  6.059], mean action: 1.678 [0.000, 3.000],  loss: 13.617645, mse: 2217.319313, mean_q: 26.793873, mean_eps: 0.798889
  33692/150000: episode: 347, duration: 1.095s, episode steps: 114, steps per second: 104, episode reward: -37.595, mean reward: -0.330 [-100.000, 13.075], mean action: 1.614 [0.000, 3.000],  loss: 20.673754, mse: 2210.999975, mean_q: 26.563473, mean_eps: 0.798193
  33783/150000: episode: 348, duration: 0.834s, episode steps:  91, steps per second: 109, episode reward: -70.107, mean reward: -0.770 [-100.000,  9.817], mean action: 1.681 [0.000, 3.000],  loss: 14.741638, mse: 2191.386817, mean_q: 26.899869, mean_eps: 0.797578
  33919/150000: episode: 349, duration: 1.188s, episode steps: 136, steps per second: 114, episode reward: -59.420, mean reward: -0.437 [-100.000, 46.247], mean action: 1.434 [0.000, 3.000],  loss: 17.534532, mse: 2195.073061, mean_q: 27.270394, mean_eps: 0.796897
  34037/150000: episode: 350, duration: 1.089s, episode steps: 118, steps per second: 108, episode reward: -54.970, mean reward: -0.466 [-100.000, 21.020], mean action: 1.449 [0.000, 3.000],  loss: 13.917077, mse: 2247.428520, mean_q: 27.997830, mean_eps: 0.796135
  34151/150000: episode: 351, duration: 1.063s, episode steps: 114, steps per second: 107, episode reward: -30.560, mean reward: -0.268 [-100.000, 86.385], mean action: 1.482 [0.000, 3.000],  loss: 15.167348, mse: 2354.638179, mean_q: 27.875372, mean_eps: 0.795439
  34214/150000: episode: 352, duration: 0.721s, episode steps:  63, steps per second:  87, episode reward: -51.032, mean reward: -0.810 [-100.000, 22.620], mean action: 1.508 [0.000, 3.000],  loss: 12.272933, mse: 2352.948986, mean_q: 27.982899, mean_eps: 0.794908
  34295/150000: episode: 353, duration: 0.741s, episode steps:  81, steps per second: 109, episode reward: -100.096, mean reward: -1.236 [-100.000, 11.462], mean action: 1.506 [0.000, 3.000],  loss: 12.224665, mse: 2314.550950, mean_q: 27.746486, mean_eps: 0.794476
  34357/150000: episode: 354, duration: 0.530s, episode steps:  62, steps per second: 117, episode reward: -96.813, mean reward: -1.561 [-100.000,  8.011], mean action: 1.500 [0.000, 3.000],  loss: 12.019119, mse: 2328.401783, mean_q: 27.815635, mean_eps: 0.794047
  34478/150000: episode: 355, duration: 1.070s, episode steps: 121, steps per second: 113, episode reward: -108.912, mean reward: -0.900 [-100.000,  5.766], mean action: 1.570 [0.000, 3.000],  loss: 19.434535, mse: 2368.437570, mean_q: 26.893329, mean_eps: 0.793498
  34605/150000: episode: 356, duration: 1.100s, episode steps: 127, steps per second: 116, episode reward: -117.604, mean reward: -0.926 [-100.000, 14.235], mean action: 1.606 [0.000, 3.000],  loss: 14.875859, mse: 2362.933262, mean_q: 27.041950, mean_eps: 0.792754
  34679/150000: episode: 357, duration: 0.722s, episode steps:  74, steps per second: 103, episode reward: -94.874, mean reward: -1.282 [-100.000, 17.328], mean action: 1.486 [0.000, 3.000],  loss: 11.487939, mse: 2391.445126, mean_q: 28.761335, mean_eps: 0.792151
  34777/150000: episode: 358, duration: 1.037s, episode steps:  98, steps per second:  94, episode reward: -94.424, mean reward: -0.964 [-100.000,  8.516], mean action: 1.480 [0.000, 3.000],  loss: 12.612551, mse: 2417.015358, mean_q: 26.969387, mean_eps: 0.791635
  34893/150000: episode: 359, duration: 1.003s, episode steps: 116, steps per second: 116, episode reward: -84.440, mean reward: -0.728 [-100.000, 14.445], mean action: 1.638 [0.000, 3.000],  loss: 16.582955, mse: 2352.546367, mean_q: 27.681576, mean_eps: 0.790993
  34970/150000: episode: 360, duration: 0.703s, episode steps:  77, steps per second: 110, episode reward: -6.104, mean reward: -0.079 [-100.000, 22.125], mean action: 1.610 [0.000, 3.000],  loss: 15.161727, mse: 2351.430764, mean_q: 26.663276, mean_eps: 0.790414
  35059/150000: episode: 361, duration: 0.773s, episode steps:  89, steps per second: 115, episode reward: -96.371, mean reward: -1.083 [-100.000, 10.460], mean action: 1.607 [0.000, 3.000],  loss: 22.827642, mse: 2375.244260, mean_q: 27.673617, mean_eps: 0.789916
  35123/150000: episode: 362, duration: 0.557s, episode steps:  64, steps per second: 115, episode reward: -102.732, mean reward: -1.605 [-100.000,  9.972], mean action: 1.312 [0.000, 3.000],  loss: 17.939155, mse: 2416.259348, mean_q: 28.676112, mean_eps: 0.789457
  35232/150000: episode: 363, duration: 1.062s, episode steps: 109, steps per second: 103, episode reward: -71.182, mean reward: -0.653 [-100.000,  7.613], mean action: 1.615 [0.000, 3.000],  loss: 22.079882, mse: 2448.743153, mean_q: 27.866770, mean_eps: 0.788938
  35354/150000: episode: 364, duration: 1.177s, episode steps: 122, steps per second: 104, episode reward: -67.001, mean reward: -0.549 [-100.000, 11.530], mean action: 1.705 [0.000, 3.000],  loss: 16.028445, mse: 2413.372029, mean_q: 27.172575, mean_eps: 0.788245
  35418/150000: episode: 365, duration: 0.612s, episode steps:  64, steps per second: 105, episode reward: -44.709, mean reward: -0.699 [-100.000, 10.618], mean action: 1.828 [0.000, 3.000],  loss: 26.318134, mse: 2465.410999, mean_q: 28.095657, mean_eps: 0.787687
  35530/150000: episode: 366, duration: 0.970s, episode steps: 112, steps per second: 115, episode reward: -96.336, mean reward: -0.860 [-100.000,  7.119], mean action: 1.509 [0.000, 3.000],  loss: 13.031955, mse: 2490.449916, mean_q: 28.536087, mean_eps: 0.787159
  35632/150000: episode: 367, duration: 0.902s, episode steps: 102, steps per second: 113, episode reward: -80.813, mean reward: -0.792 [-100.000, 23.085], mean action: 1.598 [0.000, 3.000],  loss: 14.479522, mse: 2424.894936, mean_q: 27.528573, mean_eps: 0.786517
  35767/150000: episode: 368, duration: 1.222s, episode steps: 135, steps per second: 110, episode reward: -120.290, mean reward: -0.891 [-100.000,  4.626], mean action: 1.607 [0.000, 3.000],  loss: 18.422562, mse: 2488.563857, mean_q: 27.829082, mean_eps: 0.785806
  35843/150000: episode: 369, duration: 0.796s, episode steps:  76, steps per second:  95, episode reward: -109.465, mean reward: -1.440 [-100.000, 12.851], mean action: 1.697 [0.000, 3.000],  loss: 12.601873, mse: 2427.912545, mean_q: 28.998950, mean_eps: 0.785173
  35919/150000: episode: 370, duration: 0.711s, episode steps:  76, steps per second: 107, episode reward: -74.117, mean reward: -0.975 [-100.000, 11.008], mean action: 1.592 [0.000, 3.000],  loss: 10.068829, mse: 2417.367340, mean_q: 28.156842, mean_eps: 0.784717
  35996/150000: episode: 371, duration: 0.658s, episode steps:  77, steps per second: 117, episode reward: -67.437, mean reward: -0.876 [-100.000, 11.439], mean action: 1.519 [0.000, 3.000],  loss: 19.617161, mse: 2368.374773, mean_q: 29.596736, mean_eps: 0.784258
  36101/150000: episode: 372, duration: 0.931s, episode steps: 105, steps per second: 113, episode reward: -74.108, mean reward: -0.706 [-100.000, 12.472], mean action: 1.400 [0.000, 3.000],  loss: 18.159176, mse: 2424.458604, mean_q: 28.977175, mean_eps: 0.783712
  36220/150000: episode: 373, duration: 1.082s, episode steps: 119, steps per second: 110, episode reward: -43.551, mean reward: -0.366 [-100.000, 13.183], mean action: 1.521 [0.000, 3.000],  loss: 12.407667, mse: 2460.373037, mean_q: 29.711887, mean_eps: 0.783040
  36296/150000: episode: 374, duration: 0.652s, episode steps:  76, steps per second: 117, episode reward: -142.912, mean reward: -1.880 [-100.000, 10.726], mean action: 1.316 [0.000, 3.000],  loss: 13.863227, mse: 2461.742469, mean_q: 28.829405, mean_eps: 0.782455
  36371/150000: episode: 375, duration: 0.778s, episode steps:  75, steps per second:  96, episode reward: -58.398, mean reward: -0.779 [-100.000, 16.905], mean action: 1.560 [0.000, 3.000],  loss: 18.483385, mse: 2460.230916, mean_q: 28.343635, mean_eps: 0.782002
  36448/150000: episode: 376, duration: 0.696s, episode steps:  77, steps per second: 111, episode reward: -66.926, mean reward: -0.869 [-100.000, 10.691], mean action: 1.403 [0.000, 3.000],  loss: 23.091915, mse: 2462.965979, mean_q: 29.451153, mean_eps: 0.781546
  36517/150000: episode: 377, duration: 0.601s, episode steps:  69, steps per second: 115, episode reward: -61.270, mean reward: -0.888 [-100.000, 10.293], mean action: 1.536 [0.000, 3.000],  loss: 12.374668, mse: 2400.070279, mean_q: 29.328586, mean_eps: 0.781108
  36591/150000: episode: 378, duration: 0.674s, episode steps:  74, steps per second: 110, episode reward: -86.971, mean reward: -1.175 [-100.000,  8.535], mean action: 1.541 [0.000, 3.000],  loss: 12.286025, mse: 2425.931113, mean_q: 30.561877, mean_eps: 0.780679
  36676/150000: episode: 379, duration: 0.835s, episode steps:  85, steps per second: 102, episode reward: -139.321, mean reward: -1.639 [-100.000, 10.170], mean action: 1.365 [0.000, 3.000],  loss: 12.330225, mse: 2407.484050, mean_q: 29.836174, mean_eps: 0.780202
  36748/150000: episode: 380, duration: 0.641s, episode steps:  72, steps per second: 112, episode reward: -47.874, mean reward: -0.665 [-100.000, 11.503], mean action: 1.639 [0.000, 3.000],  loss: 18.424013, mse: 2501.533522, mean_q: 28.492840, mean_eps: 0.779731
  36846/150000: episode: 381, duration: 0.889s, episode steps:  98, steps per second: 110, episode reward: -40.639, mean reward: -0.415 [-100.000, 12.093], mean action: 1.449 [0.000, 3.000],  loss: 13.279269, mse: 2438.172311, mean_q: 30.461460, mean_eps: 0.779221
  36939/150000: episode: 382, duration: 0.962s, episode steps:  93, steps per second:  97, episode reward: -143.282, mean reward: -1.541 [-100.000,  4.856], mean action: 1.806 [0.000, 3.000],  loss: 16.846672, mse: 2423.458094, mean_q: 29.249560, mean_eps: 0.778648
  37043/150000: episode: 383, duration: 0.962s, episode steps: 104, steps per second: 108, episode reward: -135.924, mean reward: -1.307 [-100.000,  9.005], mean action: 1.654 [0.000, 3.000],  loss: 15.372450, mse: 2493.015373, mean_q: 31.644372, mean_eps: 0.778057
  37191/150000: episode: 384, duration: 1.283s, episode steps: 148, steps per second: 115, episode reward: -42.758, mean reward: -0.289 [-100.000, 24.415], mean action: 1.459 [0.000, 3.000],  loss: 15.797727, mse: 2470.086653, mean_q: 30.228915, mean_eps: 0.777301
